lat,long,customer_id,trip_id,week_index,type,ride_count
40.804,-73.956,82,207547000000000.0,21,origin,326
40.76,-73.992,82,7516620000000.0,21,origin,10
40.76,-73.992,82,9861610000000.0,21,origin,10
40.756,-73.994,82,21838700000000.0,21,origin,6
40.756,-73.994,82,22443800000000.0,21,origin,6
40.764,-73.974,82,179531000000000.0,22,origin,11
40.764,-73.974,82,179808000000000.0,22,origin,11
40.804,-73.956,82,3853430000000.0,22,origin,326
40.804,-73.956,82,5946270000000.0,22,origin,326
40.722,-73.994,82,199042000000000.0,22,origin,63
40.722,-73.994,82,201084000000000.0,22,origin,63
40.722,-73.994,82,201412000000000.0,22,origin,63
40.722,-73.994,82,247682000000000.0,22,origin,63
40.734,-74.004,82,33555600000000.0,22,origin,9
40.804,-73.956,82,34637800000000.0,22,origin,326
40.804,-73.956,82,32970600000000.0,22,origin,326
40.764,-73.958,82,167366000000000.0,22,origin,28
40.764,-73.958,82,174804000000000.0,22,origin,28
40.806,-73.954,82,163129000000000.0,22,origin,2
40.806,-73.954,82,166709000000000.0,22,origin,2
40.804,-73.952,82,170164000000000.0,22,origin,15
40.796,-73.932,82,206146000000000.0,22,origin,7
40.804,-73.956,82,238284000000000.0,22,origin,326
40.804,-73.956,82,238561000000000.0,22,origin,326
40.804,-73.956,82,215881000000000.0,22,origin,326
40.804,-73.956,82,227404000000000.0,22,origin,326
40.722,-73.994,82,29716000000000.0,23,origin,63
40.804,-73.956,82,261187000000000.0,23,origin,326
40.722,-73.994,82,69298400000000.0,23,origin,63
40.722,-73.994,82,69500100000000.0,23,origin,63
40.722,-73.994,82,69827900000000.0,23,origin,63
40.722,-73.994,82,69928700000000.0,23,origin,63
40.804,-73.956,82,250541000000000.0,23,origin,326
40.804,-73.966,82,121327000000000.0,23,origin,9
40.804,-73.966,82,128841000000000.0,23,origin,9
40.728,-74.002,82,37612400000000.0,23,origin,3
40.804,-73.956,82,69177400000000.0,23,origin,326
40.804,-73.956,82,69303500000000.0,23,origin,326
40.804,-73.956,82,69480000000000.0,23,origin,326
40.734,-73.99,82,111599000000000.0,23,origin,54
40.804,-73.966,82,261827000000000.0,23,origin,9
40.804,-73.966,82,262332000000000.0,23,origin,9
40.744,-73.986,82,185677000000000.0,23,origin,9
40.804,-73.956,82,255239000000000.0,24,origin,326
40.786,-73.976,82,96031400000000.0,24,origin,5
40.804,-73.956,82,229972000000000.0,24,origin,326
40.746,-73.978,82,179364000000000.0,24,origin,17
40.736,-74.008,82,193633000000000.0,24,origin,1
40.804,-73.956,82,225450000000000.0,24,origin,326
40.804,-73.956,82,107159000000000.0,24,origin,326
40.764,-73.958,82,88297600000000.0,24,origin,28
40.804,-73.956,82,186945000000000.0,24,origin,326
40.804,-73.956,82,193602000000000.0,24,origin,326
40.804,-73.956,82,194182000000000.0,24,origin,326
40.804,-73.956,82,194989000000000.0,24,origin,326
40.804,-73.956,82,196073000000000.0,24,origin,326
40.804,-73.956,82,206159000000000.0,24,origin,326
40.804,-73.956,82,214707000000000.0,24,origin,326
40.804,-73.956,82,231046000000000.0,24,origin,326
40.764,-73.958,82,187625000000000.0,24,origin,28
40.764,-73.958,82,188281000000000.0,24,origin,28
40.804,-73.964,82,210763000000000.0,24,origin,9
40.804,-73.964,82,211545000000000.0,24,origin,9
40.804,-73.964,82,211722000000000.0,24,origin,9
40.804,-73.964,82,212705000000000.0,24,origin,9
40.804,-73.964,82,213663000000000.0,24,origin,9
40.804,-73.964,82,214394000000000.0,24,origin,9
40.804,-73.964,82,216437000000000.0,24,origin,9
40.758,-73.97,82,145027000000000.0,24,origin,15
40.804,-73.956,82,24093500000000.0,24,origin,326
40.804,-73.956,82,25429900000000.0,24,origin,326
40.804,-73.956,82,28178300000000.0,24,origin,326
40.804,-73.956,82,28682600000000.0,24,origin,326
40.722,-73.992,82,185115000000000.0,25,origin,20
40.722,-73.992,82,185518000000000.0,25,origin,20
40.722,-73.992,82,185897000000000.0,25,origin,20
40.722,-73.992,82,187082000000000.0,25,origin,20
40.804,-73.956,82,151020000000000.0,25,origin,326
40.804,-73.956,82,152735000000000.0,25,origin,326
40.764,-73.992,82,164710000000000.0,25,origin,13
40.748,-73.988,82,252659000000000.0,25,origin,7
40.804,-73.956,82,78291500000000.0,25,origin,326
40.804,-73.956,82,78367100000000.0,25,origin,326
40.804,-73.956,82,78392300000000.0,25,origin,326
40.804,-73.956,82,78871400000000.0,25,origin,326
40.804,-73.956,82,79098400000000.0,25,origin,326
40.744,-73.994,82,218270000000000.0,25,origin,16
40.744,-73.992,82,222329000000000.0,25,origin,17
40.764,-73.958,82,260932000000000.0,25,origin,28
40.712,-74.008,82,220603000000000.0,25,origin,8
40.744,-73.992,82,224835000000000.0,25,origin,17
40.764,-73.958,82,219362000000000.0,25,origin,28
40.804,-73.956,82,66672700000000.0,25,origin,326
40.72,-74.004,82,108957000000000.0,25,origin,15
40.804,-73.956,82,193249000000000.0,26,origin,326
40.804,-73.956,82,196931000000000.0,26,origin,326
40.804,-73.956,82,197183000000000.0,26,origin,326
40.804,-73.956,82,197662000000000.0,26,origin,326
40.788,-73.97,82,142163000000000.0,26,origin,9
40.802,-73.954,82,40924200000000.0,26,origin,4
40.802,-73.954,82,41252000000000.0,26,origin,4
40.716,-74.0,82,232633000000000.0,26,origin,1
40.804,-73.956,82,211193000000000.0,26,origin,326
40.804,-73.956,82,215707000000000.0,26,origin,326
40.804,-73.956,82,218607000000000.0,26,origin,326
40.764,-73.992,82,127579000000000.0,26,origin,13
40.804,-73.956,82,226058000000000.0,26,origin,326
40.764,-73.958,82,80768900000000.0,26,origin,28
40.804,-73.964,82,117227000000000.0,26,origin,9
40.8,-73.958,82,130843000000000.0,26,origin,5
40.762,-73.982,82,33687700000000.0,26,origin,5
40.804,-73.956,82,2244770000000.0,26,origin,326
40.804,-73.956,82,4690620000000.0,26,origin,326
40.804,-73.956,82,5472280000000.0,26,origin,326
40.804,-73.956,82,7413830000000.0,26,origin,326
40.804,-73.956,82,13162800000000.0,26,origin,326
40.764,-73.992,82,177665000000000.0,26,origin,13
40.758,-73.97,82,155649000000000.0,27,origin,15
40.804,-73.956,82,267802000000000.0,27,origin,326
40.758,-73.97,82,59021700000000.0,27,origin,15
40.746,-73.998,82,163078000000000.0,27,origin,12
40.746,-73.998,82,164036000000000.0,27,origin,12
40.748,-73.998,82,165145000000000.0,27,origin,3
40.804,-73.956,82,261082000000000.0,27,origin,326
40.804,-73.956,82,261410000000000.0,27,origin,326
40.804,-73.956,82,262242000000000.0,27,origin,326
40.734,-73.99,82,31423500000000.0,27,origin,54
40.748,-73.996,82,53810400000000.0,27,origin,16
40.748,-73.998,82,115480000000000.0,27,origin,3
40.804,-73.956,82,195787000000000.0,27,origin,326
40.804,-73.956,82,196267000000000.0,27,origin,326
40.804,-73.956,82,196493000000000.0,27,origin,326
40.804,-73.956,82,196846000000000.0,27,origin,326
40.778,-73.978,82,35163500000000.0,27,origin,1
40.794,-73.966,82,128585000000000.0,27,origin,9
40.804,-73.956,82,168519000000000.0,28,origin,326
40.71,-74.006,82,5200160000000.0,28,origin,19
40.71,-74.006,82,10671800000000.0,28,origin,19
40.71,-74.006,82,12991600000000.0,28,origin,19
40.71,-74.006,82,13521100000000.0,28,origin,19
40.71,-74.006,82,15815600000000.0,28,origin,19
40.712,-74.008,82,17152000000000.0,28,origin,8
40.762,-73.994,82,52301600000000.0,28,origin,8
40.804,-73.956,82,8322790000000.0,28,origin,326
40.804,-73.956,82,8751440000000.0,28,origin,326
40.804,-73.956,82,8953160000000.0,28,origin,326
40.804,-73.956,82,9230520000000.0,28,origin,326
40.804,-73.956,82,9407030000000.0,28,origin,326
40.804,-73.956,82,9684390000000.0,28,origin,326
40.804,-73.956,82,10113000000000.0,28,origin,326
40.804,-73.956,82,10390400000000.0,28,origin,326
40.804,-73.956,82,10466100000000.0,28,origin,326
40.804,-73.956,82,10491300000000.0,28,origin,326
40.804,-73.956,82,10617300000000.0,28,origin,326
40.804,-73.956,82,11600700000000.0,28,origin,326
40.804,-73.956,82,12105000000000.0,28,origin,326
40.804,-73.956,82,12710200000000.0,28,origin,326
40.806,-73.956,82,13164000000000.0,28,origin,7
40.806,-73.956,82,13365800000000.0,28,origin,7
40.806,-73.956,82,13517100000000.0,28,origin,7
40.806,-73.956,82,14097000000000.0,28,origin,7
40.804,-73.956,82,14223100000000.0,28,origin,326
40.804,-73.956,82,15887300000000.0,28,origin,326
40.712,-74.008,82,242867000000000.0,28,origin,8
40.804,-73.956,82,206253000000000.0,28,origin,326
40.804,-73.956,82,168527000000000.0,28,origin,326
40.804,-73.956,82,185799000000000.0,28,origin,326
40.802,-73.956,82,186833000000000.0,28,origin,1
40.72,-74.0,82,189656000000000.0,28,origin,22
40.804,-73.956,82,73434800000000.0,28,origin,326
40.72,-74.0,82,28677300000000.0,28,origin,22
40.72,-74.0,82,29030400000000.0,28,origin,22
40.72,-74.0,82,30190200000000.0,28,origin,22
40.72,-74.0,82,31072800000000.0,28,origin,22
40.72,-74.0,82,33266500000000.0,28,origin,22
40.72,-74.0,82,37376500000000.0,28,origin,22
40.778,-73.98,82,3635930000000.0,28,origin,4
40.778,-73.98,82,6586080000000.0,28,origin,4
40.778,-73.98,82,7972900000000.0,28,origin,4
40.804,-73.956,82,204799000000000.0,28,origin,326
40.804,-73.956,82,126725000000000.0,30,origin,326
40.804,-73.954,82,127684000000000.0,30,origin,3
40.734,-73.99,82,185955000000000.0,30,origin,54
40.804,-73.956,82,45479000000000.0,30,origin,326
40.712,-74.008,82,65674200000000.0,30,origin,8
40.804,-73.956,82,66429600000000.0,30,origin,326
40.732,-74.002,82,116959000000000.0,30,origin,6
40.804,-73.956,82,68588100000000.0,30,origin,326
40.804,-73.956,82,103408000000000.0,30,origin,326
40.804,-73.958,82,115082000000000.0,30,origin,1
40.794,-73.966,82,156611000000000.0,30,origin,9
40.804,-73.956,82,148411000000000.0,30,origin,326
40.72,-74.004,82,41094800000000.0,31,origin,15
40.804,-73.956,82,59624700000000.0,31,origin,326
40.804,-73.956,82,138748000000000.0,31,origin,326
40.758,-73.97,82,130954000000000.0,31,origin,15
40.764,-73.958,82,161791000000000.0,31,origin,28
40.758,-73.97,82,32859700000000.0,31,origin,15
40.804,-73.956,82,81496200000000.0,31,origin,326
40.804,-73.956,82,84597600000000.0,31,origin,326
40.688,-73.986,82,250940000000000.0,31,origin,3
40.688,-73.986,82,254496000000000.0,31,origin,3
40.688,-73.986,82,256311000000000.0,31,origin,3
40.744,-73.996,82,261202000000000.0,31,origin,23
40.71,-74.008,82,255524000000000.0,31,origin,13
40.71,-74.008,82,271208000000000.0,31,origin,13
40.71,-74.008,82,271712000000000.0,31,origin,13
40.804,-73.956,82,176816000000000.0,31,origin,326
40.804,-73.956,82,177597000000000.0,31,origin,326
40.804,-73.956,82,178051000000000.0,31,origin,326
40.804,-73.956,82,178202000000000.0,31,origin,326
40.804,-73.956,82,178303000000000.0,31,origin,326
40.744,-73.994,82,220285000000000.0,31,origin,16
40.71,-74.01,82,93348300000000.0,31,origin,6
40.712,-74.008,82,96021100000000.0,31,origin,8
40.758,-73.97,82,246673000000000.0,31,origin,15
40.744,-73.996,82,21724900000000.0,32,origin,23
40.746,-73.998,82,22758700000000.0,32,origin,12
40.744,-73.988,82,207533000000000.0,32,origin,34
40.72,-73.988,82,149385000000000.0,32,origin,38
40.72,-73.988,82,231182000000000.0,32,origin,38
40.72,-73.988,82,235141000000000.0,32,origin,38
40.806,-73.956,82,86569600000000.0,32,origin,7
40.804,-73.956,82,87426900000000.0,32,origin,326
40.804,-73.956,82,87880800000000.0,32,origin,326
40.804,-73.956,82,88334700000000.0,32,origin,326
40.804,-73.956,82,88763300000000.0,32,origin,326
40.804,-73.956,82,88813700000000.0,32,origin,326
40.804,-73.956,82,89192000000000.0,32,origin,326
40.734,-73.99,82,145572000000000.0,32,origin,54
40.734,-73.99,82,146178000000000.0,32,origin,54
40.734,-73.99,82,146985000000000.0,32,origin,54
40.804,-73.956,82,69394300000000.0,32,origin,326
40.764,-73.992,82,113519000000000.0,32,origin,13
40.804,-73.966,82,123221000000000.0,32,origin,9
40.804,-73.956,82,36552400000000.0,32,origin,326
40.804,-73.956,82,37636600000000.0,32,origin,326
40.804,-73.956,82,37914000000000.0,32,origin,326
40.804,-73.956,82,38166200000000.0,32,origin,326
40.804,-73.956,82,38317400000000.0,32,origin,326
40.734,-73.99,82,67793700000000.0,32,origin,54
40.804,-73.956,82,70926400000000.0,32,origin,326
40.804,-73.956,82,76524200000000.0,32,origin,326
40.804,-73.956,82,67716100000000.0,33,origin,326
40.732,-73.988,82,201269000000000.0,33,origin,10
40.732,-73.988,82,202102000000000.0,33,origin,10
40.732,-73.988,82,202354000000000.0,33,origin,10
40.712,-74.008,82,2773680000000.0,33,origin,8
40.804,-73.956,82,164072000000000.0,33,origin,326
40.804,-73.956,82,164551000000000.0,33,origin,326
40.804,-73.956,82,164778000000000.0,33,origin,326
40.804,-73.956,82,164905000000000.0,33,origin,326
40.804,-73.956,82,165056000000000.0,33,origin,326
40.804,-73.956,82,165409000000000.0,33,origin,326
40.804,-73.956,82,165812000000000.0,33,origin,326
40.804,-73.956,82,165938000000000.0,33,origin,326
40.804,-73.956,82,166266000000000.0,33,origin,326
40.744,-73.994,82,164902000000000.0,33,origin,16
40.764,-73.958,82,35951500000000.0,33,origin,28
40.804,-73.956,82,63858300000000.0,33,origin,326
40.804,-73.956,82,262793000000000.0,33,origin,326
40.804,-73.956,82,263196000000000.0,33,origin,326
40.804,-73.956,82,263348000000000.0,33,origin,326
40.804,-73.956,82,159360000000000.0,33,origin,326
40.804,-73.956,82,159638000000000.0,33,origin,326
40.804,-73.956,82,160722000000000.0,33,origin,326
40.704,-73.966,82,266978000000000.0,33,origin,1
40.804,-73.956,82,111139000000000.0,33,origin,326
40.804,-73.956,82,112501000000000.0,33,origin,326
40.804,-73.956,82,115628000000000.0,33,origin,326
40.804,-73.956,82,118124000000000.0,33,origin,326
40.804,-73.956,82,124831000000000.0,33,origin,326
40.778,-73.98,82,251334000000000.0,33,origin,4
40.758,-73.97,82,109600000000000.0,33,origin,15
40.758,-73.97,82,110609000000000.0,33,origin,15
40.804,-73.956,82,229618000000000.0,34,origin,326
40.78,-73.984,82,51618200000000.0,34,origin,5
40.804,-73.956,82,227113000000000.0,34,origin,326
40.712,-74.006,82,100656000000000.0,34,origin,1
40.76,-73.996,82,86408700000000.0,34,origin,10
40.804,-73.956,82,140541000000000.0,34,origin,326
40.69,-73.986,82,266817000000000.0,34,origin,13
40.744,-73.994,82,55489200000000.0,34,origin,16
40.712,-74.008,82,144409000000000.0,34,origin,8
40.712,-74.008,82,146754000000000.0,34,origin,8
40.804,-73.956,82,105549000000000.0,34,origin,326
40.764,-73.958,82,59329000000000.0,34,origin,28
40.804,-73.956,82,12977000000000.0,34,origin,326
40.804,-73.956,82,77846900000000.0,35,origin,326
40.746,-73.998,82,150888000000000.0,35,origin,12
40.804,-73.956,82,151138000000000.0,35,origin,326
40.804,-73.956,82,84689300000000.0,35,origin,326
40.69,-73.986,82,202645000000000.0,35,origin,13
40.804,-73.956,82,62919800000000.0,35,origin,326
40.804,-73.956,82,63903200000000.0,35,origin,326
40.804,-73.956,82,64180500000000.0,35,origin,326
40.804,-73.956,82,79098700000000.0,35,origin,326
40.804,-73.956,82,31990300000000.0,35,origin,326
40.804,-73.956,82,33931800000000.0,35,origin,326
40.804,-73.956,82,42227500000000.0,35,origin,326
40.804,-73.956,82,72131400000000.0,35,origin,326
40.758,-73.97,82,177832000000000.0,35,origin,15
40.804,-73.956,82,210933000000000.0,36,origin,326
40.804,-73.956,82,233021000000000.0,36,origin,326
40.804,-73.956,82,236475000000000.0,36,origin,326
40.804,-73.956,82,197213000000000.0,36,origin,326
40.778,-73.952,82,226765000000000.0,36,origin,15
40.804,-73.956,82,272909000000000.0,36,origin,326
40.804,-73.956,82,712730000000.0,36,origin,326
40.806,-73.962,82,151372000000000.0,36,origin,1
40.804,-73.956,82,169752000000000.0,36,origin,326
40.804,-73.956,82,129354000000000.0,36,origin,326
40.804,-73.956,82,53629800000000.0,36,origin,326
40.746,-73.996,82,164828000000000.0,36,origin,5
40.804,-73.956,82,238120000000000.0,36,origin,326
40.804,-73.956,82,238145000000000.0,36,origin,326
40.804,-73.956,82,238246000000000.0,36,origin,326
40.734,-73.99,82,6217720000000.0,36,origin,54
40.734,-73.99,82,6848090000000.0,36,origin,54
40.69,-73.986,82,231336000000000.0,36,origin,13
40.69,-73.986,82,242103000000000.0,36,origin,13
40.69,-73.988,82,244700000000000.0,36,origin,6
40.804,-73.956,82,155865000000000.0,36,origin,326
40.804,-73.956,82,264121000000000.0,36,origin,326
40.804,-73.956,82,266718000000000.0,36,origin,326
40.804,-73.956,82,269214000000000.0,36,origin,326
40.804,-73.956,82,270223000000000.0,36,origin,326
40.686,-73.974,82,250806000000000.0,36,origin,3
40.686,-73.974,82,2665540000000.0,36,origin,3
40.686,-73.974,82,3094190000000.0,36,origin,3
40.804,-73.956,82,113787000000000.0,36,origin,326
40.804,-73.956,82,114442000000000.0,36,origin,326
40.694,-74.0,82,22530900000000.0,36,origin,7
40.704,-73.968,82,188040000000000.0,37,origin,4
40.704,-73.968,82,192176000000000.0,37,origin,4
40.704,-73.968,82,192983000000000.0,37,origin,4
40.704,-73.968,82,193487000000000.0,37,origin,4
40.698,-73.968,82,205414000000000.0,37,origin,47
40.698,-73.968,82,206044000000000.0,37,origin,47
40.698,-73.968,82,207506000000000.0,37,origin,47
40.698,-73.968,82,211389000000000.0,37,origin,47
40.698,-73.968,82,235772000000000.0,37,origin,47
40.698,-73.968,82,236377000000000.0,37,origin,47
40.698,-73.968,82,236932000000000.0,37,origin,47
40.698,-73.968,82,237361000000000.0,37,origin,47
40.698,-73.968,82,237789000000000.0,37,origin,47
40.698,-73.968,82,238344000000000.0,37,origin,47
40.698,-73.968,82,239000000000000.0,37,origin,47
40.698,-73.968,82,239529000000000.0,37,origin,47
40.698,-73.968,82,240891000000000.0,37,origin,47
40.698,-73.968,82,241395000000000.0,37,origin,47
40.698,-73.968,82,241572000000000.0,37,origin,47
40.698,-73.968,82,242126000000000.0,37,origin,47
40.698,-73.968,82,242429000000000.0,37,origin,47
40.698,-73.968,82,242883000000000.0,37,origin,47
40.698,-73.968,82,243236000000000.0,37,origin,47
40.698,-73.968,82,243564000000000.0,37,origin,47
40.698,-73.968,82,243967000000000.0,37,origin,47
40.698,-73.968,82,244371000000000.0,37,origin,47
40.698,-73.968,82,244900000000000.0,37,origin,47
40.698,-73.968,82,245455000000000.0,37,origin,47
40.698,-73.968,82,246867000000000.0,37,origin,47
40.698,-73.968,82,258441000000000.0,37,origin,47
40.698,-73.968,82,260079000000000.0,37,origin,47
40.698,-73.968,82,261012000000000.0,37,origin,47
40.698,-73.968,82,261265000000000.0,37,origin,47
40.698,-73.968,82,261668000000000.0,37,origin,47
40.698,-73.968,82,262046000000000.0,37,origin,47
40.698,-73.968,82,262803000000000.0,37,origin,47
40.698,-73.968,82,263761000000000.0,37,origin,47
40.698,-73.968,82,264290000000000.0,37,origin,47
40.804,-73.956,82,15745000000000.0,37,origin,326
40.804,-73.956,82,17711800000000.0,37,origin,326
40.804,-73.956,82,18644800000000.0,37,origin,326
40.708,-74.002,82,118945000000000.0,37,origin,6
40.708,-74.002,82,120004000000000.0,37,origin,6
40.744,-74.008,82,152808000000000.0,37,origin,8
40.806,-73.956,82,211343000000000.0,37,origin,7
40.806,-73.956,82,211621000000000.0,37,origin,7
40.804,-73.956,82,211847000000000.0,37,origin,326
40.69,-73.986,82,80426400000000.0,37,origin,13
40.804,-73.956,82,147288000000000.0,37,origin,326
40.804,-73.956,82,147414000000000.0,37,origin,326
40.804,-73.956,82,178237000000000.0,37,origin,326
40.804,-73.956,82,204353000000000.0,37,origin,326
40.782,-73.98,82,237636000000000.0,37,origin,28
40.69,-73.988,82,81025600000000.0,37,origin,6
40.804,-73.956,82,119476000000000.0,37,origin,326
40.804,-73.956,82,128024000000000.0,37,origin,326
40.758,-73.97,82,272506000000000.0,37,origin,15
40.804,-73.956,82,219048000000000.0,37,origin,326
40.698,-73.968,82,39867900000000.0,37,origin,47
40.804,-73.956,82,106882000000000.0,38,origin,326
40.804,-73.956,82,109227000000000.0,38,origin,326
40.804,-73.956,82,111017000000000.0,38,origin,326
40.804,-73.956,82,113110000000000.0,38,origin,326
40.804,-73.956,82,115153000000000.0,38,origin,326
40.804,-73.956,82,116590000000000.0,38,origin,326
40.708,-74.004,82,69965400000000.0,38,origin,4
40.804,-73.956,82,115854000000000.0,38,origin,326
40.804,-73.956,82,199390000000000.0,38,origin,326
40.804,-73.956,82,279647000000000.0,38,origin,326
40.794,-73.972,82,202532000000000.0,38,origin,7
40.794,-73.972,82,204852000000000.0,38,origin,7
40.804,-73.956,82,209715000000000.0,38,origin,326
40.69,-73.986,82,98036800000000.0,38,origin,13
40.804,-73.956,82,263167000000000.0,38,origin,326
40.758,-73.972,82,145413000000000.0,38,origin,3
40.804,-73.956,82,181363000000000.0,38,origin,326
40.782,-73.98,82,220194000000000.0,38,origin,28
40.804,-73.956,82,145379000000000.0,38,origin,326
40.76,-73.996,82,16907400000000.0,38,origin,10
40.804,-73.956,82,153091000000000.0,38,origin,326
40.804,-73.956,82,149178000000000.0,38,origin,326
40.76,-73.972,82,100260000000000.0,38,origin,10
40.804,-73.956,82,112864000000000.0,38,origin,326
40.782,-73.982,82,137424000000000.0,38,origin,4
40.782,-73.982,82,137852000000000.0,38,origin,4
40.69,-73.988,82,11448900000000.0,38,origin,6
40.804,-73.956,82,174210000000000.0,38,origin,326
40.758,-73.972,82,44932300000000.0,38,origin,3
40.76,-73.972,82,45713900000000.0,38,origin,10
40.804,-73.956,82,15727400000000.0,39,origin,326
40.758,-73.972,82,188979000000000.0,39,origin,3
40.804,-73.956,82,272286000000000.0,39,origin,326
40.78,-73.978,82,181763000000000.0,39,origin,4
40.748,-73.996,82,48498700000000.0,39,origin,16
40.804,-73.956,82,249860000000000.0,39,origin,326
40.804,-73.956,82,276430000000000.0,39,origin,326
40.804,-73.956,82,45778700000000.0,39,origin,326
40.782,-73.98,82,81331700000000.0,39,origin,28
40.782,-73.98,82,87358000000000.0,39,origin,28
40.782,-73.98,82,92501900000000.0,39,origin,28
40.782,-73.98,82,92829700000000.0,39,origin,28
40.782,-73.98,82,93888700000000.0,39,origin,28
40.708,-74.008,82,7949270000000.0,39,origin,19
40.76,-73.972,82,256336000000000.0,39,origin,10
40.804,-73.956,82,680343000000.0,39,origin,326
40.804,-73.956,82,14674600000000.0,39,origin,326
40.698,-73.968,82,39329800000000.0,39,origin,47
40.698,-73.968,82,39682800000000.0,39,origin,47
40.698,-73.968,82,39960100000000.0,39,origin,47
40.734,-74.006,82,97298800000000.0,39,origin,8
40.734,-74.006,82,97929200000000.0,39,origin,8
40.734,-74.006,82,98055300000000.0,39,origin,8
40.734,-74.006,82,98181400000000.0,39,origin,8
40.804,-73.956,82,208817000000000.0,39,origin,326
40.778,-73.982,82,260658000000000.0,40,origin,51
40.778,-73.982,82,261011000000000.0,40,origin,51
40.804,-73.956,82,116906000000000.0,40,origin,326
40.804,-73.956,82,236495000000000.0,40,origin,326
40.76,-73.972,82,60569900000000.0,40,origin,10
40.76,-73.972,82,64881600000000.0,40,origin,10
40.804,-73.956,82,246278000000000.0,40,origin,326
40.804,-73.956,82,198380000000000.0,40,origin,326
40.804,-73.956,82,125579000000000.0,40,origin,326
40.782,-73.98,82,200669000000000.0,40,origin,28
40.782,-73.98,82,200896000000000.0,40,origin,28
40.804,-73.956,82,34342500000000.0,40,origin,326
40.698,-73.968,82,207919000000000.0,40,origin,47
40.804,-73.956,82,11515900000000.0,40,origin,326
40.804,-73.956,82,194424000000000.0,40,origin,326
40.782,-73.98,82,256881000000000.0,40,origin,28
40.802,-73.95,82,190135000000000.0,40,origin,2
40.796,-73.932,82,238573000000000.0,40,origin,7
40.76,-73.972,82,95628800000000.0,40,origin,10
40.76,-73.972,82,96183600000000.0,40,origin,10
40.804,-73.956,82,237813000000000.0,40,origin,326
40.748,-74.004,82,279744000000000.0,40,origin,59
40.722,-73.992,82,185186000000000.0,41,origin,20
40.722,-73.992,82,186548000000000.0,41,origin,20
40.804,-73.956,82,86644300000000.0,41,origin,326
40.804,-73.956,82,99730800000000.0,41,origin,326
40.804,-73.956,82,106236000000000.0,41,origin,326
40.804,-73.956,82,107169000000000.0,41,origin,326
40.804,-73.956,82,123584000000000.0,41,origin,326
40.804,-73.956,82,223912000000000.0,41,origin,326
40.726,-73.984,82,224768000000000.0,41,origin,30
40.804,-73.956,82,172722000000000.0,41,origin,326
40.804,-73.956,82,189339000000000.0,41,origin,326
40.796,-73.932,82,266849000000000.0,41,origin,7
40.804,-73.956,82,52369200000000.0,41,origin,326
40.76,-73.972,82,217376000000000.0,41,origin,10
40.804,-73.956,82,172642000000000.0,41,origin,326
40.804,-73.956,82,172768000000000.0,41,origin,326
40.804,-73.956,82,173222000000000.0,41,origin,326
40.804,-73.956,82,173626000000000.0,41,origin,326
40.804,-73.956,82,174912000000000.0,41,origin,326
40.804,-73.956,82,175164000000000.0,41,origin,326
40.804,-73.956,82,175592000000000.0,41,origin,326
40.804,-73.956,82,177433000000000.0,41,origin,326
40.804,-73.956,82,177988000000000.0,41,origin,326
40.804,-73.956,82,178442000000000.0,41,origin,326
40.804,-73.956,82,178568000000000.0,41,origin,326
40.804,-73.956,82,178946000000000.0,41,origin,326
40.804,-73.956,82,179249000000000.0,41,origin,326
40.804,-73.956,82,179349000000000.0,41,origin,326
40.804,-73.956,82,179425000000000.0,41,origin,326
40.804,-73.956,82,179526000000000.0,41,origin,326
40.804,-73.956,82,179602000000000.0,41,origin,326
40.804,-73.956,82,179702000000000.0,41,origin,326
40.804,-73.956,82,179803000000000.0,41,origin,326
40.804,-73.956,82,179854000000000.0,41,origin,326
40.804,-73.956,82,180257000000000.0,41,origin,326
40.804,-73.956,82,180913000000000.0,41,origin,326
40.698,-73.968,82,86101700000000.0,41,origin,47
40.698,-73.968,82,95204300000000.0,41,origin,47
40.698,-73.968,82,116587000000000.0,41,origin,47
40.698,-73.968,82,125361000000000.0,41,origin,47
40.804,-73.956,82,145377000000000.0,41,origin,326
40.782,-73.982,82,211163000000000.0,41,origin,4
40.69,-73.986,82,5331360000000.0,41,origin,13
40.69,-73.986,82,7298130000000.0,41,origin,13
40.764,-73.958,82,176287000000000.0,41,origin,28
40.804,-73.956,82,103535000000000.0,41,origin,326
40.782,-73.98,82,109461000000000.0,41,origin,28
40.782,-73.98,82,109738000000000.0,41,origin,28
40.708,-74.008,82,51408100000000.0,41,origin,19
40.804,-73.956,82,35822300000000.0,41,origin,326
40.782,-73.98,82,108366000000000.0,41,origin,28
40.804,-73.956,82,128629000000000.0,41,origin,326
40.782,-73.98,82,145120000000000.0,41,origin,28
40.69,-73.988,82,102228000000000.0,41,origin,6
40.69,-73.988,82,104775000000000.0,41,origin,6
40.764,-73.992,82,193399000000000.0,41,origin,13
40.764,-73.992,82,195467000000000.0,41,origin,13
40.722,-73.994,82,143825000000000.0,42,origin,63
40.804,-73.956,82,135398000000000.0,42,origin,326
40.804,-73.956,82,260713000000000.0,42,origin,326
40.804,-73.956,82,261243000000000.0,42,origin,326
40.804,-73.956,82,240301000000000.0,42,origin,326
40.804,-73.956,82,247838000000000.0,42,origin,326
40.804,-73.956,82,253890000000000.0,42,origin,326
40.764,-73.958,82,187372000000000.0,42,origin,28
40.804,-73.956,82,207538000000000.0,42,origin,326
40.782,-73.982,82,229172000000000.0,42,origin,4
40.804,-73.956,82,86880700000000.0,42,origin,326
